#Sent triggers per frequency: 10000
#Frequency [Hz]	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
930233	9321	6.79	4.03	679	276	0	0	0	268	0	8	274
930233	9289	7.11	4.36	711	275	0	0	0	271	0	4	274
952381	9161	8.39	5.45	839	294	0	0	0	291	0	3	293
952381	9179	8.21	5.3	821	291	0	0	0	282	0	9	288
952381	9171	8.29	5.25	829	304	0	0	0	297	0	7	303
975610	9105	8.95	5.82	895	313	0	0	0	304	0	9	308
975610	9147	8.53	5.5	853	303	0	0	0	290	0	13	299
1e+06	9110	8.9	5.89	890	301	0	0	0	290	1	10	299
1e+06	9074	9.26	6.05	926	321	0	0	0	310	0	11	319
1.02564e+06	9507	4.93	2.68	493	225	0	0	0	220	0	5	222
