#the gain was set to: 2	the bias was set to: 30
#Sent triggers per delay setting: 10000	and with a frequency [Hz] of: 40000
#160MHz delay setting	400MHz delay setting	Frequency	correct transmitted H+T		error rate [%]	uncertainty [%]	bad or missed events	error count	missing headers	missing trailers	flipped H/T	event nr errors	tbm missed trigger	unknown errors	event nr resets
4	6	B	40000	0	100	100	10000	0	0	0	0	0	0	0	0
4	7	G	40000	0	100	100	10000	0	0	0	0	0	0	0	0
4	7	A	40000	0	100	100	10000	0	0	0	0	0	0	0	0
4	7	B	40000	0	100	100	10000	0	0	0	0	0	0	0	0
5	0	G	40000	0	100	100	10000	0	0	0	0	0	0	0	0
5	0	A	40000	0	100	100	10000	0	0	0	0	0	0	0	0
5	0	B	40000	0	100	100	10000	0	0	0	0	0	0	0	0
5	1	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
5	1	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	1	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	2	G	40000	0	100	100	10000	20000	20000	20000	20000	20000	20000	20000	20002
5	2	A	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
5	2	B	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
5	3	G	40000	17	99.83	98.15	9983	202	9	0	0	90	51	52	168
5	3	A	40000	51	99.49	98.8	9949	69	2	0	0	33	11	23	51
5	3	B	40000	117	98.83	97.5	9883	133	7	0	0	57	40	29	117
5	3	cSpy was 23 spamed and the readout avoided!
5	4	G	40000	9920	0.800002	0.42	80	76	0	0	0	76	0	0	78
5	4	A	40000	9920	0.800002	0.42	80	38	0	0	0	38	0	0	39
5	4	B	40000	9920	0.800002	0.42	80	38	0	0	0	38	0	0	39
5	5	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
5	5	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	5	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
5	6	G	40000	8403	15.97	5.215	1597	1640	0	0	0	1636	2	2	1640
5	6	A	40000	8691	13.09	4.87	1309	822	0	0	0	819	1	2	822
5	6	B	40000	8626	13.74	5.56	1374	818	0	0	0	817	1	0	818
5	7	G	40000	17	99.83	98.52	9983	162	3	0	0	56	61	42	127
5	7	A	40000	28	99.72	99.13	9972	59	0	0	0	16	6	37	28
5	7	B	40000	106	98.94	97.91	9894	103	3	0	0	40	55	5	99
5	7	cSpy was 1 spamed and the readout avoided!
6	0	G	40000	51	99.49	54.025	9949	1468	15	1	0	1071	302	79	1418
6	0	A	40000	62	99.38	98.25	9938	113	15	0	0	7	12	79	62
6	0	B	40000	7665	23.35	9.8	2335	1355	0	1	0	1064	290	0	1356
6	0	cSpy was 9 spamed and the readout avoided!
6	1	G	40000	0	100	100	10000	20000	20000	20000	20000	20000	20000	20000	20002
6	1	A	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
6	1	B	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
6	2	G	40000	25	99.75	97.45	9975	297	26	0	0	123	56	92	213
6	2	A	40000	82	99.18	97.84	9918	134	11	0	0	11	47	65	82
6	2	B	40000	131	98.69	97.06	9869	163	15	0	0	112	9	27	131
6	2	cSpy was 18 spamed and the readout avoided!
6	3	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
6	3	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	3	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	4	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
6	4	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	4	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	5	G	40000	5479	45.21	29.34	4521	2470	102	9	0	2227	91	41	2421
6	5	A	40000	5788	42.12	30	4212	1212	52	3	0	1102	17	38	1181
6	5	B	40000	5874	41.26	28.68	4126	1258	50	6	0	1125	74	3	1240
6	5	cSpy was 17 spamed and the readout avoided!
6	6	G	40000	1523	84.77	84.22	8477	86	3	0	0	3	4	76	26
6	6	A	40000	1543	84.57	83.76	8457	81	3	0	0	1	4	73	22
6	6	B	40000	1527	84.73	84.68	8473	5	0	0	0	2	0	3	4
6	7	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
6	7	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
6	7	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	0	G	40000	81	99.19	49.66	9919	1240	21	0	0	1004	138	77	1177
7	0	A	40000	95	99.05	97.46	9905	159	21	0	0	52	9	77	95
7	0	B	40000	8733	12.67	1.86	1267	1081	0	0	0	952	129	0	1082
7	0	cSpy was 12 spamed and the readout avoided!
7	1	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
7	1	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	1	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	2	G	40000	9932	0.68	0.01	68	134	0	0	0	134	0	0	136
7	2	A	40000	9932	0.68	0.01	68	67	0	0	0	67	0	0	68
7	2	B	40000	9932	0.68	0.01	68	67	0	0	0	67	0	0	68
7	3	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
7	3	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	3	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	4	G	40000	0	100	100	10000	20000	20000	20000	20000	20000	20000	20000	20002
7	4	A	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
7	4	B	40000	0	100	100	10000	10000	10000	10000	10000	10000	10000	10000	10001
7	5	G	40000	113	98.87	97.36	9887	192	15	0	0	64	34	79	139
7	5	A	40000	137	98.63	97.95	9863	68	1	0	0	4	11	52	38
7	5	B	40000	199	98.01	96.77	9801	124	14	0	0	60	23	27	101
7	5	cSpy was 9 spamed and the readout avoided!
7	6	G	40000	10000	0	0	0	0	0	0	0	0	0	0	2
7	6	A	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	6	B	40000	10000	0	0	0	0	0	0	0	0	0	0	1
7	7	G	40000	1286	87.14	67.6	8714	2751	13	0	0	2600	104	34	2726
7	7	A	40000	1833	81.67	68.63	8167	1304	4	0	0	1242	32	26	1291
7	7	B	40000	1896	81.04	66.57	8104	1447	9	0	0	1358	72	8	1435
