#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 100	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
8	2	39	2
13	50	43	0
1	30	52	12
4	9	45	0
9	40	79	0
9	46	39	0
11	30	63	15
6	49	29	15
9	39	63	0
10	31	29	5
14	51	52	5
1	44	33	14
5	39	37	2
10	49	44	4
11	43	32	1
12	48	32	1
14	41	58	5
14	48	17	24
3	45	42	0
11	28	45	21
13	38	75	14
14	7	34	2
14	26	68	10
8	4	57	15
13	19	52	0
13	41	33	12
13	51	31	0
16	38	44	0
9	40	58	0
11	51	42	15
12	27	44	0
13	0	15	24
13	43	46	9
13	50	20	1
13	51	67	0
15	44	74	0
16	45	28	0
2	34	25	4
2	40	49	2
2	51	34	24
16	21	22	13
9	39	16	0
9	49	63	0
13	34	47	8
14	42	55	8
5	45	46	9
3	33	38	1
9	43	54	0
9	45	57	16
12	51	32	0
15	41	29	0
15	51	17	11
15	49	34	15
3	19	53	10
11	19	50	8
11	43	27	15
12	31	48	3
14	16	78	0
16	20	46	9
2	4	51	15
11	45	72	2
13	45	33	12
16	43	30	9
6	38	43	5
6	39	44	6
12	36	36	0
13	43	34	1
7	51	53	1
9	39	63	0
10	45	65	1
11	31	32	4
11	43	68	8
14	38	40	9
15	45	22	0
3	34	59	21
15	46	32	0
9	35	24	0
12	46	66	6
12	51	41	11
15	40	20	0
11	8	34	34
15	42	47	0
16	34	31	15
16	43	30	5
2	36	27	10
10	38	31	0
11	38	59	14
11	47	47	11
14	43	36	6
14	43	31	0
2	34	25	10
12	31	56	5
14	34	48	0
14	50	45	3
13	17	8	10
5	31	50	0
13	35	37	8
16	19	49	8
4	48	57	1
9	31	75	0
9	48	65	0
12	33	55	5
13	43	64	5
3	36	59	0
7	33	32	10
3	38	64	12
9	44	65	0
10	8	51	13
11	13	58	12
2	30	36	13
10	24	50	3
12	38	60	0
12	38	62	0
13	35	37	10
13	41	57	8
13	51	6	2
14	33	42	0
3	39	59	14
16	45	24	0
4	51	18	0
14	49	29	13
15	51	26	0
3	39	54	6
9	44	65	0
13	41	62	2
13	45	24	0
14	35	43	2
16	48	48	13
4	51	46	0
10	51	28	15
14	27	37	3
15	29	42	1
2	11	51	1
9	39	63	0
13	27	43	0
2	0	32	1
6	40	32	0
9	43	57	0
9	49	54	16
9	49	52	0
14	28	47	7
3	34	59	18
4	9	44	0
9	45	64	0
9	49	52	16
10	38	62	0
11	49	47	15
13	35	12	9
14	48	25	20
14	51	66	0
4	51	26	0
11	41	52	17
12	36	38	0
16	31	26	0
1	42	38	8
5	32	58	9
9	43	74	0
12	43	49	0
14	35	63	2
16	43	30	2
4	3	38	0
9	43	74	0
14	48	57	13
15	38	48	0
16	48	43	15
2	40	44	1
10	38	32	3
12	51	50	0
13	24	62	1
13	34	16	28
14	36	34	1
16	48	35	21
2	32	16	14
3	43	60	2
7	26	50	1
14	30	65	0
16	43	30	1
12	10	46	4
12	43	53	11
16	31	41	0
16	39	23	18
7	40	39	8
9	38	31	0
10	34	79	0
13	1	43	0
13	51	57	1
14	42	55	0
14	43	40	5
9	31	37	0
2	0	79	1
2	4	51	15
7	33	32	5
9	44	65	0
11	51	74	9
13	14	59	0
13	50	31	0
13	51	26	0
16	48	37	15
5	45	46	5
9	30	64	0
15	45	22	0
1	22	42	2
7	44	62	0
8	28	23	16
11	44	36	6
16	15	16	25
16	47	61	2
5	41	23	10
9	41	78	0
14	43	36	12
16	43	65	8
5	51	67	0
9	42	61	0
9	44	44	0
9	49	52	0
9	51	59	0
14	32	52	2
14	41	30	2
14	43	30	0
15	41	40	0
2	50	52	17
4	36	74	2
6	33	36	12
3	18	32	2
5	47	68	0
15	48	55	0
15	51	51	13
16	6	13	15
2	27	58	14
13	45	32	0
9	50	39	0
2	9	65	13
13	48	53	4
16	3	37	14
16	43	63	10
6	51	58	14
not good
10	34	79	0
11	48	54	9
16	43	17	16
2	44	20	18
6	51	70	15
8	30	52	15
14	29	48	0
15	49	64	8
7	49	51	22
12	50	31	0
16	35	57	15
10	41	25	0
13	35	37	12
13	41	39	14
1	48	75	0
5	31	37	2
16	32	39	5
2	34	25	6
5	50	52	1
13	41	55	10
14	49	48	6
3	37	10	2
9	40	47	0
11	28	47	15
14	34	45	15
14	51	50	0
2	0	51	17
2	0	79	7
14	43	48	0
12	35	40	3
12	44	52	2
14	35	62	4
14	35	43	12
5	51	43	0
9	39	79	0
11	35	67	0
16	14	39	18
5	4	57	2
9	43	20	0
11	51	79	6
12	51	44	0
14	34	37	9
15	45	14	0
2	40	56	7
5	15	6	18
8	47	51	0
11	51	79	9
14	2	60	0
14	50	38	0
3	43	71	10
6	37	53	12
12	33	39	1
12	40	41	13
14	34	44	5
14	49	73	15
2	26	59	13
7	51	57	0
14	40	47	8
14	43	36	1
14	50	45	2
15	51	54	4
3	27	51	12
8	38	20	13
10	34	79	0
13	38	57	8
2	40	21	6
5	47	68	8
11	40	41	15
13	46	53	1
14	48	57	15
5	19	49	6
5	39	36	2
11	41	35	9
14	47	17	15
12	28	63	8
12	35	34	8
12	50	29	0
13	34	60	3
14	6	72	0
14	31	19	0
14	46	44	13
5	48	52	9
13	33	17	4
13	44	46	8
13	50	37	0
9	38	31	0
9	51	45	0
13	44	46	1
14	43	31	0
15	48	34	5
15	51	28	9
