#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 10	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
14	19	41	40
14	21	31	34
3	33	50	0
11	47	10	0
13	39	72	14
13	39	65	28
13	39	35	18
14	48	35	15
14	48	40	19
14	48	43	10
14	49	66	18
14	49	48	22
14	49	46	28
14	49	29	24
1	39	60	0
10	5	36	8
10	27	44	0
10	33	21	2
10	50	31	2
11	38	41	1
12	0	62	5
12	35	43	4
12	44	56	0
13	21	75	28
13	29	42	15
14	11	58	12
14	27	40	22
14	32	49	14
14	37	45	26
14	39	38	25
14	48	26	24
14	49	77	22
14	49	37	38
1	39	60	8
3	40	59	1
7	48	75	0
14	32	49	15
14	37	45	24
7	37	43	0
7	42	61	0
7	50	22	0
9	37	36	10
11	44	46	12
11	48	53	2
14	9	15	33
14	18	59	25
14	34	49	25
14	50	42	10
2	44	16	22
7	33	68	0
9	49	55	9
13	0	78	5
14	38	46	14
14	39	59	10
14	39	38	21
14	40	55	12
14	41	40	15
8	40	30	0
11	40	26	9
13	33	38	0
13	34	64	8
13	36	9	8
13	49	44	18
14	27	37	13
14	42	38	10
14	42	54	14
14	42	57	18
14	43	59	16
14	50	54	14
4	51	42	0
7	50	29	0
9	26	53	15
13	26	56	0
13	46	31	0
13	46	42	0
13	46	71	2
13	46	77	8
13	47	48	0
13	47	36	14
14	0	57	24
14	3	37	15
14	4	38	28
14	12	58	15
14	16	79	24
14	32	38	16
14	41	62	15
14	48	19	35
14	48	40	32
14	48	70	20
14	49	28	56
3	51	13	5
9	13	19	8
9	39	24	12
11	34	16	18
13	5	48	10
13	44	61	6
14	27	57	35
14	38	53	46
14	38	66	24
14	39	23	12
9	9	36	12
9	30	29	12
9	44	35	9
9	49	51	14
10	35	42	0
11	49	35	0
12	43	43	0
12	51	11	12
14	48	35	24
14	48	40	25
14	48	43	14
14	48	56	14
14	49	59	13
8	33	41	1
8	38	31	0
10	43	53	4
10	43	49	0
12	46	42	8
14	0	39	15
14	31	29	12
14	33	43	12
14	38	43	5
8	38	68	1
7	36	39	0
8	34	79	0
9	2	46	13
10	26	20	0
10	36	36	0
11	47	29	0
13	28	21	22
13	29	60	1
13	46	37	0
13	46	55	8
14	41	73	20
2	34	22	10
6	51	18	15
13	34	50	0
14	45	64	26
14	45	41	10
14	51	4	26
13	5	48	8
13	30	30	2
13	32	23	8
13	32	70	14
13	33	53	6
14	2	42	21
5	25	44	8
9	19	50	10
13	38	73	5
7	19	47	0
9	33	61	0
11	41	65	4
11	50	31	4
11	50	44	0
11	51	56	5
13	45	44	0
13	45	22	5
14	32	39	18
14	33	57	19
8	40	55	9
7	34	38	14
7	37	58	0
9	29	46	17
10	41	12	0
14	4	7	34
14	4	56	40
14	32	58	15
14	33	52	12
14	34	59	10
14	41	66	5
9	45	48	0
10	39	36	1
11	16	30	2
11	40	55	5
11	46	27	0
13	34	32	0
14	25	44	28
2	24	26	6
2	25	61	9
7	31	37	0
7	44	54	0
9	33	46	8
10	27	43	5
12	43	36	2
14	34	34	24
14	34	79	10
14	35	6	30
14	38	46	15
14	48	17	30
14	48	38	26
14	48	40	32
14	48	55	42
14	48	69	28
14	48	70	26
14	49	55	22
2	44	38	10
3	31	66	0
8	48	46	9
9	31	32	8
12	49	29	21
13	4	36	4
13	17	28	5
13	46	37	0
13	46	52	8
13	46	64	2
13	47	60	0
13	47	36	0
13	47	5	4
14	5	68	25
14	49	66	26
1	31	57	8
1	51	71	16
8	47	51	1
10	50	31	0
11	46	62	0
12	48	57	20
12	49	73	18
13	38	64	12
13	39	64	30
13	39	58	9
13	39	10	0
13	46	42	0
7	43	69	0
7	49	52	0
8	34	79	0
8	51	28	15
9	3	44	0
11	32	76	15
13	25	20	15
14	47	59	14
3	44	69	14
7	35	44	2
10	49	69	15
11	46	46	1
10	43	34	5
10	50	31	0
11	35	37	2
13	30	34	17
14	41	49	16
14	48	26	19
14	48	35	20
14	48	36	17
14	48	37	9
14	48	43	8
14	48	54	14
14	49	59	15
14	49	48	19
14	49	42	14
14	49	29	38
14	49	28	20
5	37	60	0
7	33	32	9
8	33	37	10
7	31	74	0
11	34	25	8
12	41	48	0
13	17	39	9
13	38	35	15
13	38	73	15
13	39	58	8
5	7	41	5
13	27	55	14
13	33	29	5
13	34	50	6
13	35	79	10
13	35	37	0
14	6	30	28
14	46	22	29
14	46	27	22
14	46	32	15
14	46	35	20
14	46	36	22
14	46	50	21
14	46	70	26
14	47	61	14
14	47	59	6
14	47	47	10
3	7	74	9
7	40	39	8
9	47	36	14
13	34	50	0
14	13	26	36
11	36	17	15
13	7	31	13
13	29	50	1
13	35	30	0
14	0	9	12
14	31	47	12
14	43	30	2
14	48	43	18
14	49	61	2
14	49	52	25
14	49	42	8
