#the gain was set to: 2	the bias was set to: 30	the tbmplldelay was set to: 0	the tbmadelay was set to: 0
#Sent triggers: 64	and with a frequency [Hz] of: 40000
#RocNr	ColAddr	RowAddr	PixelHight
9	28	36	14
10	51	30	1
11	42	65	1
13	46	42	0
4	9	50	0
11	35	28	12
11	48	54	0
11	49	20	2
6	35	41	15
9	40	53	19
10	51	44	0
14	43	33	14
5	42	21	9
6	43	11	20
11	45	23	9
3	35	66	14
12	39	35	18
13	40	35	8
13	40	52	15
13	45	22	5
13	46	58	0
7	49	73	0
10	50	55	8
12	42	55	2
12	50	59	8
13	46	61	0
2	4	66	5
3	45	79	6
10	36	36	0
11	42	65	0
8	38	36	8
9	7	61	2
9	33	32	2
9	46	27	14
13	1	74	0
2	11	56	1
7	49	63	0
8	34	79	0
9	7	31	0
9	43	78	0
9	51	51	14
12	31	53	0
12	35	45	12
5	47	67	12
2	34	25	3
6	50	54	9
11	50	79	0
11	51	77	0
13	50	73	3
3	11	44	0
7	39	60	0
9	38	59	12
10	50	35	15
10	51	41	13
12	19	56	1
12	30	67	0
13	42	27	6
9	31	30	13
11	26	48	10
14	27	47	14
14	47	44	2
14	50	48	8
7	42	54	8
9	13	19	8
9	44	71	14
2	30	36	18
8	43	52	4
9	31	51	17
9	36	57	8
11	17	8	17
13	36	70	0
13	39	58	5
3	6	48	10
3	33	50	0
7	32	29	14
7	40	46	15
12	25	51	19
14	36	18	24
14	41	49	15
14	46	79	13
14	47	59	8
14	47	24	8
14	48	43	13
5	45	25	5
10	47	38	15
11	51	9	0
2	47	26	5
5	45	25	6
9	4	56	7
9	40	49	6
9	51	79	12
13	41	49	0
14	33	21	8
14	43	30	8
5	29	61	8
7	37	43	0
7	40	60	0
9	37	36	10
11	43	44	0
2	12	5	15
2	36	27	24
2	48	57	15
11	21	59	8
13	48	57	5
13	48	65	2
2	42	22	12
2	43	58	10
7	44	35	0
7	48	67	0
11	49	28	0
13	42	11	8
2	43	43	6
11	36	48	4
11	48	54	0
12	35	43	5
12	47	37	14
14	40	37	4
2	45	52	17
7	20	55	0
8	45	52	6
8	45	32	0
10	35	52	9
10	43	33	12
12	41	38	0
14	46	28	12
3	51	62	1
8	47	27	17
9	7	31	0
13	43	36	0
14	46	32	5
3	48	51	23
6	41	47	5
9	13	19	9
10	30	40	9
10	44	56	0
11	3	36	4
11	39	36	8
11	43	44	1
12	43	62	0
14	45	50	0
14	47	66	0
3	29	77	13
4	33	74	1
5	48	26	0
8	48	42	8
11	25	35	0
11	35	21	15
11	44	46	0
11	48	50	0
11	50	27	1
14	3	37	12
14	45	41	0
7	37	43	12
7	39	63	0
10	44	31	0
11	31	28	12
14	35	6	30
14	47	79	12
2	35	29	14
2	51	6	22
7	41	74	0
7	49	74	0
9	42	43	3
14	36	36	18
14	48	43	8
3	31	53	3
8	18	50	0
8	47	44	0
7	45	77	0
7	46	35	0
8	43	35	5
8	44	51	2
8	51	58	14
9	48	63	14
2	15	54	5
3	29	77	9
7	48	67	0
10	42	35	12
11	31	28	2
11	37	32	8
2	41	54	8
3	36	59	0
9	38	54	15
12	41	48	5
13	48	57	1
9	48	54	15
10	28	20	5
11	41	52	28
12	0	57	14
12	25	25	15
12	38	48	10
12	44	68	2
7	50	77	0
9	33	52	4
9	42	40	13
10	42	51	12
11	43	64	0
7	41	52	0
12	38	66	0
12	48	48	15
12	51	50	0
3	51	12	5
11	31	28	4
11	39	26	4
11	45	36	1
12	43	52	4
13	51	33	9
14	46	22	17
14	48	43	8
7	28	67	0
8	36	28	8
8	48	29	13
10	37	37	1
10	43	34	8
14	43	38	20
14	48	37	14
7	32	32	10
7	19	58	0
7	41	78	0
7	43	69	16
7	49	63	0
9	9	44	8
9	43	78	4
10	26	45	5
10	38	59	6
11	45	24	5
14	47	66	2
3	18	32	12
7	33	47	14
7	51	62	0
9	8	34	19
12	42	45	2
12	42	55	8
12	49	73	8
6	51	29	13
8	9	16	21
14	48	43	13
not good
5	45	25	1
4	41	42	0
7	39	63	0
9	8	34	24
9	11	37	14
10	11	55	5
13	51	54	0
14	43	36	12
3	41	78	0
7	43	70	0
10	31	79	9
10	48	65	6
2	45	52	18
7	38	58	0
7	46	67	0
11	48	53	0
11	51	40	5
3	33	50	1
10	17	62	14
10	43	44	0
10	45	13	0
10	49	58	9
11	19	40	0
11	34	34	15
11	51	68	0
11	51	66	0
14	47	24	4
2	34	25	7
4	51	52	3
5	45	63	6
5	49	55	0
8	49	32	7
8	45	35	4
9	51	51	19
14	43	30	5
2	10	68	0
3	40	60	1
7	39	70	0
8	44	20	1
11	50	22	0
11	50	37	1
11	51	24	3
12	28	55	9
13	32	67	0
13	50	59	0
9	33	61	0
9	45	44	8
3	40	51	12
5	43	32	2
5	49	33	10
7	42	59	0
7	49	52	0
7	49	36	0
11	43	11	5
7	8	50	0
7	35	44	0
7	51	70	0
9	42	72	2
9	43	78	8
12	41	48	0
14	7	37	19
14	33	75	9
14	47	32	5
3	51	79	3
5	49	49	0
7	48	76	0
9	37	36	10
12	41	48	0
14	36	36	21
7	50	29	0
8	42	53	5
9	38	54	12
11	8	25	5
12	38	45	21
2	39	54	12
2	48	59	22
2	50	52	25
8	0	40	14
11	38	50	4
12	43	42	13
10	50	47	7
12	31	63	0
12	49	52	12
12	51	32	0
14	49	66	12
2	41	72	10
5	47	70	21
7	45	65	0
7	49	63	0
7	51	79	0
8	29	60	5
13	46	49	0
13	48	34	13
14	43	32	12
14	43	10	15
14	48	43	10
8	43	43	4
8	50	47	11
7	33	33	0
7	44	65	0
10	29	62	1
11	32	16	12
11	43	54	0
11	45	49	0
11	45	28	3
12	35	43	4
12	38	73	10
13	7	47	13
9	31	30	10
10	50	31	0
12	40	53	15
13	44	61	0
14	7	72	14
14	49	31	20
7	34	38	0
7	41	57	16
12	33	31	0
3	21	61	0
4	48	63	5
5	37	60	0
11	31	30	0
7	41	61	0
11	34	69	21
14	31	41	0
3	9	30	2
7	32	29	13
8	46	35	21
11	43	54	0
7	39	63	0
8	48	42	8
8	49	79	5
9	28	36	15
9	38	54	15
4	4	52	2
7	44	68	0
9	33	61	2
10	39	48	2
13	46	46	0
2	43	44	9
9	40	57	12
11	43	47	0
12	32	33	15
14	51	49	6
3	44	42	3
7	46	79	0
11	45	18	4
12	42	63	4
7	39	79	0
7	51	59	0
10	50	43	1
11	40	26	4
12	29	43	2
12	34	36	12
12	40	32	1
12	41	53	14
12	50	37	4
12	50	59	2
13	51	26	0
14	45	28	0
14	49	56	15
3	2	44	15
5	34	20	6
5	45	25	3
7	34	38	0
9	33	41	1
10	10	46	9
11	40	37	14
11	49	8	0
12	29	54	0
13	45	22	0
3	30	60	0
3	51	21	24
4	46	73	12
10	44	54	0
11	45	42	0
12	41	48	0
13	51	55	3
7	43	45	8
9	40	69	15
10	36	36	1
11	31	30	8
11	43	44	0
12	35	43	2
2	33	53	13
7	44	64	0
10	33	39	10
10	51	79	0
12	41	50	5
2	9	52	15
2	15	73	8
2	50	25	18
4	51	60	0
7	30	41	12
8	38	65	3
10	44	31	0
11	25	26	8
3	21	50	0
4	48	31	1
10	35	46	12
11	41	22	14
11	51	58	5
13	51	71	10
9	30	59	12
11	26	51	4
11	44	46	0
11	48	39	0
12	26	32	4
12	38	54	13
13	44	61	0
14	10	51	13
5	40	64	10
7	43	45	10
7	39	79	0
8	48	59	15
12	36	64	0
13	41	50	0
14	48	43	15
3	5	34	18
9	5	58	12
11	46	57	0
6	51	21	14
11	39	49	2
7	37	34	0
7	40	60	0
4	43	79	0
10	39	29	1
11	38	57	0
12	34	45	15
13	34	32	0
13	44	62	0
13	51	61	3
13	51	59	8
14	37	32	9
9	42	32	4
11	46	19	0
11	49	12	1
14	43	64	12
14	48	45	15
7	51	29	0
11	32	76	4
11	48	16	8
13	50	59	0
3	1	50	18
3	7	74	8
10	49	69	6
12	36	12	0
14	44	32	1
7	32	29	15
10	51	33	15
14	43	32	6
14	45	28	2
6	21	29	15
7	42	15	0
14	46	28	16
14	49	46	15
2	45	68	6
5	39	36	0
9	40	53	21
12	35	56	17
12	42	55	4
2	0	68	1
2	0	79	3
7	44	68	0
7	49	54	0
11	49	58	0
14	31	29	0
14	45	64	6
7	18	76	14
7	21	74	0
10	38	62	0
11	43	51	1
13	29	50	1
3	32	43	0
4	46	36	14
14	41	49	6
14	48	43	12
3	32	53	8
3	39	28	26
3	51	21	16
7	39	71	0
7	39	63	0
7	49	52	0
13	29	42	1
13	33	49	0
9	28	65	15
11	29	21	8
12	34	50	13
2	0	79	9
2	42	22	10
3	40	60	0
5	9	36	0
5	39	32	9
11	43	41	0
14	45	45	5
2	43	29	10
7	47	67	0
9	47	68	8
11	40	55	14
14	42	64	9
3	51	13	9
12	31	18	0
12	36	39	5
13	30	22	8
14	34	30	19
3	7	42	10
5	4	57	6
7	31	50	0
12	31	19	0
13	43	68	0
8	43	26	2
9	34	35	5
10	26	45	5
10	42	63	1
14	27	34	18
14	29	38	15
14	51	52	12
3	37	31	0
7	47	37	6
7	37	72	0
7	44	65	0
7	49	54	0
7	49	52	0
11	50	57	1
4	50	37	0
10	31	45	13
11	46	57	0
12	51	70	2
12	51	51	4
12	51	32	0
4	50	47	0
7	48	51	18
11	38	59	5
11	41	57	8
14	46	49	3
2	35	37	15
12	40	47	8
14	27	61	15
2	0	79	9
9	51	39	12
3	39	58	15
7	47	37	5
9	43	78	8
10	38	37	5
11	40	42	1
14	39	55	25
7	28	67	0
7	47	28	0
7	48	76	0
9	48	65	8
10	47	61	7
11	39	36	2
13	51	52	9
2	2	70	20
12	47	33	22
11	41	38	8
12	47	33	17
5	51	56	0
6	44	63	15
9	46	60	5
10	41	57	12
12	51	51	4
13	51	54	9
3	45	47	4
11	51	40	0
14	27	46	18
14	32	51	24
14	43	32	8
3	31	53	4
9	31	34	24
12	19	56	8
14	36	64	15
14	41	56	15
14	43	10	21
14	45	28	9
4	26	38	1
7	39	16	0
14	4	56	10
14	27	34	31
2	46	56	7
9	29	76	17
9	47	54	10
11	42	51	6
12	41	51	26
2	40	21	8
4	31	31	2
7	40	51	0
9	44	42	0
12	46	43	15
14	38	44	5
2	40	21	10
5	0	32	15
7	41	61	0
10	39	36	4
10	44	31	0
14	37	21	20
5	37	60	4
7	33	32	10
10	43	49	0
11	31	28	5
14	43	67	1
14	48	43	9
8	50	30	12
12	48	50	12
12	49	52	15
14	48	61	12
3	34	59	19
4	43	75	2
13	34	50	0
13	43	36	4
4	51	50	0
7	51	53	1
9	5	58	12
11	43	64	0
11	51	51	4
4	8	37	0
9	51	77	14
9	51	51	20
10	31	66	8
10	51	71	10
14	43	45	14
4	13	41	8
8	29	60	5
12	25	37	13
2	34	25	6
5	48	30	0
7	43	74	0
10	51	74	0
3	31	48	0
7	50	60	0
10	28	34	12
11	25	27	0
13	50	20	5
14	47	59	0
3	51	79	2
5	49	55	0
5	49	21	6
12	29	49	0
12	45	55	5
13	47	62	0
8	39	51	6
10	31	25	0
11	41	57	14
12	33	50	0
12	36	34	9
14	48	43	10
14	49	56	15
3	34	59	15
7	34	56	0
7	48	67	0
7	49	52	0
10	27	57	13
13	51	32	8
10	3	73	1
5	44	45	10
7	51	79	0
7	39	16	0
8	49	27	12
10	7	58	5
10	27	40	9
10	40	60	0
4	21	55	0
7	37	58	0
7	41	61	0
7	47	31	16
7	49	52	0
14	45	28	10
3	39	61	6
3	51	79	6
9	46	27	13
11	12	36	12
11	46	25	0
11	51	9	2
13	35	21	0
8	39	51	2
8	43	52	6
12	43	53	14
12	48	59	10
13	37	31	0
7	31	56	0
7	49	52	0
14	32	45	9
7	3	69	0
7	39	63	0
7	42	55	0
8	31	41	5
11	40	42	2
12	42	55	12
12	44	51	15
12	46	42	13
12	47	53	25
3	31	24	0
5	29	8	15
10	15	47	6
11	44	46	0
13	51	71	8
2	0	79	0
7	50	66	0
9	19	50	1
12	35	55	10
12	42	55	0
4	27	70	0
7	30	64	13
9	38	35	22
9	49	38	15
12	31	79	0
4	36	60	0
8	42	29	6
10	33	39	11
11	26	51	15
11	31	28	17
14	43	30	10
11	32	59	10
11	51	57	0
13	50	69	8
14	34	34	24
14	45	45	0
11	49	13	0
12	32	48	0
12	43	36	5
13	48	22	5
14	12	10	12
7	33	61	0
13	44	25	0
2	28	38	5
2	40	72	2
12	51	66	0
14	3	37	18
9	43	79	3
12	13	28	20
12	41	48	5
12	47	51	20
14	45	45	3
3	45	41	12
8	38	79	1
10	38	43	0
11	34	16	24
12	50	34	9
13	29	50	0
13	51	78	0
14	38	43	6
14	46	45	15
11	31	56	3
12	42	55	10
12	43	17	12
12	47	17	21
6	41	40	0
11	38	59	9
12	35	56	5
13	46	58	0
7	47	37	6
11	39	36	9
12	44	59	8
12	48	17	25
14	38	46	12
14	43	30	15
10	41	56	5
14	0	57	20
14	39	73	4
14	43	30	6
9	26	19	21
13	0	51	13
14	7	27	15
2	42	49	6
2	44	42	8
11	38	34	9
13	36	22	13
8	41	46	0
11	50	48	1
12	41	48	1
3	27	31	4
4	51	24	0
10	40	33	10
10	41	56	13
12	46	43	1
2	48	31	7
5	31	56	1
9	40	61	8
11	40	55	1
13	49	34	1
14	33	79	0
3	45	35	19
6	26	27	12
12	34	48	1
2	9	46	9
7	40	23	0
12	36	39	0
13	51	26	5
5	22	34	8
7	34	38	0
7	49	52	0
7	51	79	16
13	47	62	0
2	37	61	6
3	27	51	14
4	32	27	8
7	28	67	0
11	48	57	0
13	39	37	13
3	15	49	0
9	7	61	0
9	21	48	5
9	51	17	16
10	51	48	0
11	51	53	0
12	27	52	10
12	42	43	5
12	43	31	8
13	32	23	0
13	51	52	13
14	48	43	3
14	48	45	15
7	43	54	0
7	48	76	0
13	9	35	15
13	41	11	8
14	29	38	12
11	5	35	20
11	35	55	11
13	51	46	2
3	51	69	0
5	43	32	0
5	46	67	17
10	29	33	15
13	46	77	0
8	48	40	13
14	37	45	13
14	48	37	15
2	29	37	9
7	49	33	0
12	40	48	5
6	51	58	15
6	51	29	15
14	44	38	0
2	47	26	1
7	39	63	0
7	44	46	0
9	50	50	12
14	49	61	6
3	43	20	6
6	33	42	5
7	29	65	8
9	51	57	15
9	51	51	24
12	27	48	0
14	42	52	19
5	41	45	15
14	21	53	14
14	34	52	20
14	48	43	6
not good
12	34	45	15
12	42	55	10
13	50	6	8
14	39	34	14
7	48	61	0
11	31	30	2
12	28	32	0
12	44	53	10
12	46	42	9
12	49	52	22
5	51	49	0
7	32	29	15
8	7	40	9
11	6	46	17
13	51	28	0
7	37	63	0
7	48	61	0
5	49	34	6
8	39	54	8
9	41	52	15
11	43	23	2
12	43	31	1
8	30	54	15
7	43	60	0
11	32	16	8
14	45	45	1
10	48	22	5
10	50	31	0
13	49	23	0
2	0	46	9
9	4	56	9
8	48	37	5
12	30	28	0
12	49	48	8
14	49	29	17
2	16	19	15
3	3	47	28
7	50	29	0
7	51	79	0
10	32	51	13
11	5	35	15
11	7	26	8
11	41	39	15
11	45	18	12
2	43	67	0
3	40	51	8
7	50	52	0
9	46	31	15
11	47	42	0
12	45	31	0
9	13	19	5
9	26	53	20
11	39	25	0
11	48	29	0
14	31	41	0
7	44	31	0
8	50	30	12
14	45	41	4
11	35	21	14
11	40	61	14
12	38	73	1
12	47	40	17
3	32	70	4
4	38	33	11
7	49	45	15
10	40	44	1
14	43	67	8
5	45	25	6
11	49	8	5
13	51	74	1
2	0	28	15
6	51	58	10
9	51	61	9
11	0	56	0
11	50	44	0
11	50	57	1
12	32	28	1
13	51	26	5
5	32	51	14
6	42	48	15
7	32	29	15
9	51	42	9
11	41	39	3
10	10	46	3
10	47	56	21
11	31	28	2
12	50	45	8
2	43	67	2
2	43	44	6
7	31	44	1
8	48	29	13
9	43	78	0
10	43	34	5
7	39	63	0
11	1	65	1
12	43	31	2
13	42	47	0
14	35	41	15
8	38	68	4
11	51	40	6
11	51	23	2
10	39	58	5
11	35	14	8
11	50	34	2
12	41	30	0
7	36	58	0
9	5	58	2
9	38	62	8
9	51	51	15
10	41	40	12
3	31	53	10
8	45	67	0
3	40	55	3
9	41	70	12
12	42	55	6
14	28	36	25
3	9	67	2
7	30	41	0
9	43	78	5
12	27	52	12
14	39	33	15
3	30	51	6
7	34	37	13
9	51	51	15
10	43	44	1
11	33	35	2
14	46	63	15
5	37	60	0
12	44	35	10
7	17	53	0
14	49	48	13
2	0	79	0
2	40	21	10
6	30	28	17
7	39	38	0
12	43	39	12
12	51	51	8
12	51	28	10
12	51	19	10
2	21	50	5
7	32	29	14
11	42	43	0
6	50	35	15
7	39	63	0
9	28	36	17
9	51	42	12
11	44	46	1
13	29	50	0
13	46	58	0
3	41	58	2
11	19	21	3
11	41	65	10
11	45	32	0
14	31	44	0
14	48	43	8
5	45	25	2
7	19	72	0
7	27	78	16
8	43	26	1
4	4	41	0
9	38	62	10
9	43	58	9
10	47	61	12
11	38	41	12
11	44	46	12
12	38	73	15
13	49	34	12
14	39	38	12
14	50	40	13
2	45	52	21
3	40	59	2
3	51	79	10
4	42	51	1
8	0	37	22
9	41	64	17
10	49	69	15
14	36	19	18
14	48	43	8
7	30	64	0
7	49	33	0
9	27	12	17
11	18	39	0
14	36	60	10
5	3	36	10
5	8	37	0
11	41	65	1
11	43	41	5
14	31	44	0
2	34	25	5
8	35	72	1
10	50	31	0
11	40	42	9
14	40	40	10
7	38	55	0
7	51	77	0
14	46	45	9
14	48	43	9
3	31	53	1
4	0	28	3
7	43	74	0
12	41	62	1
13	0	14	12
13	14	31	4
2	7	52	9
9	34	53	4
13	29	52	13
10	51	74	5
12	40	47	4
5	51	62	0
7	35	24	10
7	44	65	0
11	51	9	5
14	45	30	5
3	42	45	10
3	45	41	14
7	36	38	10
9	40	14	14
10	39	36	4
11	43	46	5
11	45	18	8
12	51	41	2
7	27	78	0
7	37	64	0
7	50	29	0
7	51	79	0
8	38	65	5
9	28	47	15
9	35	17	12
9	43	78	3
10	43	75	0
10	43	61	0
10	44	31	0
11	46	50	0
12	42	62	2
13	39	58	2
13	49	34	5
2	43	44	10
7	34	32	0
7	41	65	0
11	31	37	8
11	43	60	0
11	43	44	0
11	48	50	0
12	43	31	0
4	9	45	0
7	44	53	12
8	38	28	5
8	43	38	1
9	9	50	10
12	9	34	14
14	31	41	0
14	36	37	19
14	47	66	1
7	37	63	0
9	4	60	5
11	35	28	13
12	33	79	0
13	43	50	0
9	50	44	10
11	31	22	8
11	51	40	8
14	41	43	10
14	49	48	14
8	49	7	15
7	39	38	0
9	32	56	13
9	41	31	14
10	49	43	5
13	50	53	8
13	51	28	5
3	3	69	19
3	17	44	20
3	36	42	0
3	41	78	6
5	37	60	2
9	43	78	0
9	51	79	12
10	44	56	0
12	48	39	12
12	49	48	12
3	41	71	8
4	40	76	0
6	50	54	10
7	48	75	0
8	46	62	4
12	7	54	10
14	38	38	12
2	0	79	13
14	41	79	9
14	41	56	22
5	44	32	6
11	43	58	4
12	46	42	8
6	50	54	12
10	42	63	0
13	51	71	12
9	47	55	15
11	41	55	8
11	43	69	4
11	43	41	8
11	51	34	2
11	51	27	8
13	46	58	0
14	38	38	15
2	11	51	2
5	42	57	9
10	36	22	1
11	49	58	0
12	41	43	10
2	44	53	19
7	39	63	0
7	47	58	0
9	47	75	15
13	43	36	4
13	43	31	0
2	31	38	10
2	42	49	4
5	37	76	10
7	51	45	0
8	28	61	9
10	43	53	1
11	43	48	0
13	37	47	0
14	49	56	10
14	49	48	13
4	4	52	2
4	39	46	15
4	41	41	10
10	39	36	5
10	47	33	24
11	43	11	0
12	34	32	10
12	34	79	8
12	47	32	15
3	34	59	15
3	37	47	0
9	50	50	10
11	51	17	0
12	37	51	3
14	31	41	0
14	51	49	8
2	37	60	14
10	3	19	8
14	37	14	18
14	42	56	19
2	46	56	6
7	39	63	0
7	49	75	0
13	41	51	2
10	51	74	0
11	46	27	0
11	50	37	5
13	50	26	0
5	46	27	26
7	31	56	0
7	38	30	0
10	51	74	0
14	43	30	2
9	30	29	12
3	51	16	15
8	31	41	5
11	8	25	0
11	31	68	2
14	48	37	24
14	49	46	18
9	42	58	8
10	36	44	0
11	17	8	14
12	41	48	3
3	31	38	2
5	5	59	1
8	31	29	13
11	33	37	6
12	44	35	8
3	18	32	6
3	27	51	18
3	51	24	4
4	31	50	5
5	19	42	9
7	41	44	4
7	51	79	0
9	7	61	1
11	35	28	18
11	50	34	10
14	48	37	15
2	46	56	5
5	41	20	14
14	43	5	31
5	30	43	1
9	9	44	12
7	3	61	0
7	19	47	0
7	30	45	0
10	51	16	15
12	42	47	9
12	43	31	2
12	50	31	5
2	0	79	5
2	25	36	10
5	48	30	0
9	45	44	0
3	27	51	10
3	50	62	0
7	9	44	0
9	37	36	14
12	43	31	1
13	32	58	0
4	51	57	0
8	43	26	5
12	18	44	0
12	43	31	4
14	15	47	17
14	35	57	16
14	37	24	15
2	50	36	21
8	35	56	1
9	38	51	22
9	42	29	6
11	45	44	0
12	33	79	0
13	43	36	0
3	17	46	7
7	14	45	0
7	33	61	0
12	48	57	12
3	46	73	11
10	43	44	2
13	31	32	9
14	41	60	1
7	49	36	0
8	5	64	2
8	51	60	8
10	39	58	5
12	41	38	4
13	14	26	0
3	38	59	9
3	41	43	0
11	41	42	4
14	31	76	0
14	41	40	14
3	18	75	4
3	40	46	8
3	45	50	9
8	35	68	0
7	12	48	0
10	42	40	4
10	51	74	1
12	49	52	12
5	41	50	0
7	50	29	0
10	50	31	1
11	50	57	1
13	47	48	0
4	51	16	4
7	32	29	14
7	17	53	0
12	42	34	8
12	45	55	2
9	5	58	5
13	33	49	1
3	44	41	14
6	38	42	5
7	33	47	15
7	46	34	0
10	8	49	12
13	30	30	0
14	45	64	10
7	43	77	0
14	49	48	11
7	33	61	0
10	50	31	2
11	45	28	1
12	43	57	4
14	47	52	13
3	27	31	2
9	15	36	6
9	31	62	14
10	51	74	2
11	38	59	6
11	46	46	0
14	38	50	12
14	48	37	15
7	33	32	12
8	34	62	0
7	21	59	0
7	47	59	0
12	44	50	0
7	33	32	10
7	48	75	0
12	28	32	0
2	40	56	5
6	51	54	9
12	40	47	9
11	38	57	9
5	48	60	0
6	34	28	17
6	41	40	2
7	47	37	3
10	40	33	4
10	44	31	0
10	51	79	2
13	41	50	0
14	13	32	0
14	45	28	9
9	31	34	15
11	44	46	2
12	33	79	0
12	34	45	13
12	45	59	8
12	50	45	0
2	11	11	0
7	38	43	0
10	40	33	9
4	18	75	5
9	41	56	8
9	51	49	10
10	49	43	9
11	25	44	0
11	42	32	3
14	37	54	12
14	49	46	17
2	29	7	14
7	44	65	0
12	1	32	5
12	43	46	1
13	38	25	0
13	43	28	9
13	51	77	0
13	51	56	4
4	9	35	3
7	28	70	0
11	0	67	0
11	30	17	25
11	32	12	5
11	49	48	0
13	43	36	0
13	49	78	0
14	43	30	2
14	44	39	1
7	31	55	0
11	35	55	10
4	9	44	0
9	38	40	14
12	39	21	11
13	51	33	12
14	28	34	37
7	51	38	0
9	33	61	1
10	51	45	2
13	41	11	6
3	43	21	4
3	45	51	22
9	19	50	2
9	31	44	14
10	46	39	17
4	27	41	5
10	7	62	4
11	31	28	0
11	48	29	0
12	37	72	0
7	39	63	0
13	40	74	2
13	51	71	8
14	41	48	10
14	49	61	14
2	41	72	15
3	34	59	26
4	26	62	0
4	48	32	9
7	49	45	0
9	50	41	15
9	51	36	15
11	44	46	4
11	48	53	2
2	28	47	5
3	37	37	0
7	39	63	0
7	43	33	0
11	51	58	5
12	33	45	0
13	40	45	0
3	42	39	12
6	47	33	18
2	42	35	18
12	47	51	17
2	48	31	12
14	43	65	9
2	0	28	12
9	37	36	8
9	49	49	4
10	51	30	4
11	46	46	0
11	48	57	0
11	50	10	2
6	42	52	29
8	42	53	5
10	51	41	1
12	33	59	11
13	41	50	0
12	14	40	15
14	46	27	9
2	48	56	10
3	7	31	9
7	48	79	0
7	51	54	0
8	43	38	8
10	40	44	5
10	43	49	0
11	41	52	9
13	43	36	0
10	43	49	0
14	33	24	8
14	42	49	10
14	43	32	13
5	51	67	0
8	43	47	5
13	28	75	13
13	51	58	15
8	46	68	0
12	39	49	24
13	41	43	0
14	36	60	12
3	33	19	0
8	43	38	1
9	50	50	10
11	48	30	6
12	42	25	0
7	49	73	0
11	34	60	6
6	38	42	9
13	47	48	0
14	45	17	10
3	26	50	0
4	6	41	12
12	31	19	0
12	43	31	0
2	35	53	17
2	38	39	10
5	4	33	5
7	37	43	0
not good
7	43	55	0
9	45	50	1
11	34	47	13
13	38	42	0
9	43	58	8
2	0	60	6
7	41	74	0
8	43	52	1
9	38	62	12
10	34	52	9
13	29	42	2
9	44	74	8
11	40	62	13
14	0	40	15
14	31	61	0
14	40	4	31
11	50	26	4
13	12	20	12
13	50	59	5
7	49	36	0
12	50	43	5
4	25	29	15
4	51	21	4
10	40	33	7
3	51	8	10
14	48	43	12
2	51	26	13
3	4	60	3
8	46	36	13
8	47	39	9
11	40	69	15
11	42	43	2
11	43	8	10
12	37	36	0
5	45	25	2
10	43	34	12
12	32	46	15
13	42	36	0
14	39	76	13
14	46	32	10
2	30	50	4
3	33	46	6
7	36	35	0
7	41	78	0
7	49	54	0
8	49	48	2
9	33	61	0
9	43	24	9
11	51	5	5
11	41	42	2
12	41	48	0
14	43	30	2
6	39	44	13
7	10	0	47
14	39	38	9
5	0	32	14
9	47	54	8
9	51	8	16
11	46	46	0
14	45	28	12
14	47	66	4
7	47	31	0
8	51	76	12
9	19	50	0
11	41	39	15
11	42	33	5
11	45	23	1
14	47	78	5
8	40	42	1
7	37	58	0
5	44	32	5
9	50	56	19
12	18	44	12
14	38	44	4
14	45	28	8
11	27	46	0
11	44	46	1
14	46	45	2
7	41	44	8
10	50	9	4
12	43	57	1
14	33	42	1
2	44	20	14
8	51	28	13
13	51	68	0
14	43	32	6
7	50	29	0
7	50	60	0
11	17	25	15
12	25	25	6
12	37	15	8
12	46	43	15
13	29	61	0
13	51	28	5
13	51	23	13
7	8	72	0
7	51	79	16
3	8	56	11
11	43	31	0
7	37	43	0
12	42	62	0
12	46	35	18
14	45	28	6
2	35	56	8
2	50	48	14
3	31	53	9
3	35	36	15
7	47	37	6
10	51	48	0
11	44	46	0
14	48	43	13
3	3	76	31
4	1	58	0
4	49	46	15
7	41	52	0
7	51	76	0
14	46	45	13
11	39	49	5
12	42	55	5
2	9	46	6
2	51	6	15
5	38	41	0
13	38	42	0
3	35	66	13
5	48	30	0
7	37	72	0
11	35	18	10
11	44	46	1
4	39	43	0
8	43	78	5
9	0	58	10
14	45	45	2
2	15	54	1
7	32	29	15
10	28	63	5
10	36	26	4
10	39	27	6
10	42	72	10
10	51	30	0
14	48	37	14
10	41	68	1
11	36	19	14
11	41	33	15
13	41	40	0
8	36	28	5
11	41	33	10
11	48	48	0
12	34	45	13
14	22	28	19
4	49	13	0
8	45	26	8
10	39	36	8
10	45	21	0
11	49	78	2
12	51	50	0
13	44	46	3
2	43	44	7
5	48	60	0
7	14	66	0
7	44	52	16
7	48	76	0
10	51	30	0
11	42	33	12
2	51	4	29
9	47	50	3
10	42	33	5
11	31	46	2
14	39	40	14
8	49	64	9
11	41	54	5
2	48	31	9
3	44	32	15
5	37	60	0
7	32	29	13
8	43	37	1
9	19	50	1
9	43	78	6
12	24	51	29
12	49	73	1
14	43	12	2
7	42	68	0
7	43	69	0
10	51	41	9
11	48	57	14
11	49	72	0
11	50	73	2
3	33	50	0
11	7	26	4
12	26	56	2
12	49	73	13
14	47	66	3
5	26	37	10
10	51	41	8
11	11	48	1
3	48	51	24
7	37	58	0
12	0	78	15
12	50	45	1
2	9	37	15
2	47	50	3
11	34	63	10
11	42	51	1
12	50	38	0
4	7	74	1
6	31	44	13
10	33	39	9
12	38	61	8
14	43	32	5
11	42	61	0
2	1	70	11
